Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
3806,Nathan,41,Female,New York,2023-08-25,0.0
3807,Lina,30,Male,Marseille,2024-10-18,219.5
3808,Noah,26,Male,Toulouse,2024-04-09,985.1
3809,Manon,40,Male,Philadelphia,2024-07-22,0.0
3810,Grace,50,Female,Phoenix,2023-03-26,389.7
3811,Lea,43,Female,Lyon,2023-08-06,337.35
3812,Emma,35,Female,Atlanta,2023-11-08,848.06
3813,Sarah,18,Female,Philadelphia,2023-03-07,358.0
3814,Jules,56,Female,Atlanta,2023-05-28,514.5
3815,Lucas,41,Male,Miami,2023-08-26,0.0
3816,Noah,37,Female,Seattle,2023-11-28,407.51
3817,Alice,29,Male,Dallas,2023-05-04,179.5
3818,Hugo,37,Female,Atlanta,2024-05-09,0.0
3819,Chloe,26,Female,Atlanta,2024-05-16,206.73
3820,Lea,38,Female,Seattle,2024-08-31,548.52
3821,Nathan,38,Female,Denver,2024-08-04,227.7
3822,Louis,41,Female,Chicago,2023-10-02,844.09
3823,Jules,41,Male,New York,2023-04-14,89.99
3824,Lucas,22,Male,Phoenix,2023-01-04,525.7
3825,Grace,32,Male,Houston,2024-10-25,0.0
3826,Tom,31,Female,Paris,2024-06-23,92.75
3827,Tom,32,Female,Los Angeles,2023-07-29,0.0
3828,Sarah,42,Male,Atlanta,2023-05-05,0.0
3829,Bob,44,Female,Atlanta,2024-06-28,557.85
3830,Charlie,38,Male,Philadelphia,2024-10-13,249.1
3831,Nathan,46,Male,New York,2024-07-14,0.0
3832,Chloe,65,Female,Toulouse,2023-01-23,0.0
3833,Ines,29,Male,Paris,2023-01-10,1517.55
3834,Hugo,45,Male,Seattle,2024-05-19,1150.3
3835,Emma,28,Male,Denver,2023-12-12,0.0
3836,Noah,25,Male,Dallas,2024-09-09,137.5
3837,Bob,42,Male,Houston,2023-08-24,489.17
3838,Noah,59,Male,Chicago,2024-07-13,203.25
3839,Jules,42,Female,Chicago,2024-02-21,217.8
3840,Adam,35,Male,Los Angeles,2023-10-30,2010.54
3841,Noah,46,Female,Phoenix,2023-09-26,67.85
3842,Noah,48,Female,Nice,2024-01-26,72.6
3843,Bob,23,Male,Philadelphia,2023-03-20,1221.56
3844,Lucas,42,Female,Boston,2024-03-13,59.8
3845,Lea,31,Male,Los Angeles,2024-05-17,0.0
3846,Tom,44,Female,Philadelphia,2023-12-11,190.91
3847,Emma,30,Female,Phoenix,2023-11-22,0.0
3848,Charlie,42,Male,Chicago,2023-12-18,125.36
3849,Chloe,31,Female,Toulouse,2024-04-23,44.5
3850,Lucas,28,Male,Marseille,2023-06-22,981.77
3851,Camille,30,Female,Dallas,2023-12-20,389.85
3852,Emma,33,Female,Boston,2024-08-01,0.0
3853,Bob,31,Female,Denver,2023-04-03,78.45
3854,Jules,18,Male,Los Angeles,2023-10-21,909.59
3855,Nathan,21,Female,Lyon,2023-03-20,221.18
3856,Emma,46,Female,Dallas,2024-05-25,780.3
3857,Camille,31,Male,Marseille,2023-02-06,671.24
3858,Manon,28,Female,Paris,2023-12-14,254.76
3859,Bob,59,Female,San Antonio,2024-10-18,0.0
3860,Charlie,36,Male,Toulouse,2023-04-03,182.6
3861,Bob,18,Male,Marseille,2024-08-17,92.75
3862,Lea,37,Female,San Antonio,2024-02-11,348.37
3863,Chloe,42,Female,Miami,2024-01-05,144.7
3864,Noah,48,Female,Chicago,2023-08-20,199.01
3865,Nathan,34,Female,Miami,2023-07-14,1778.93
3866,Alice,39,Female,Toulouse,2023-11-16,1059.39
3867,Jules,39,Male,Dallas,2024-04-12,71.2
3868,Manon,50,Female,Philadelphia,2023-08-12,0.0
3869,Grace,34,Male,San Antonio,2023-10-10,612.96
3870,Bob,34,Male,Paris,2023-04-16,734.63
3871,Adam,33,Female,Toulouse,2024-09-23,370.19
3872,Tom,34,Female,Lyon,2024-04-03,342.7
3873,Emma,24,Female,Atlanta,2024-06-22,196.85
3874,Bob,43,Male,Phoenix,2023-04-02,0.0
3875,Hugo,38,Male,San Antonio,2023-12-07,1250.85
3876,Nathan,24,Male,Philadelphia,2023-07-28,72.35
3877,Emma,56,Female,San Antonio,2023-06-09,43.67
3878,Grace,31,Female,Lyon,2023-02-20,362.0
3879,Charlie,52,Female,New York,2024-08-25,0.0
3880,Hugo,32,Female,Houston,2024-10-06,118.9
3881,Emma,32,Female,San Antonio,2023-10-25,416.61
3882,Ines,37,Male,Denver,2023-08-11,94.6
3883,Adam,29,Male,Houston,2024-10-06,0.0
3884,Tom,50,Female,Chicago,2024-06-10,0.0
3885,Sarah,38,Male,Phoenix,2023-05-23,0.0
3886,Jules,27,Male,Marseille,2024-01-07,537.45
3887,Adam,33,Female,Philadelphia,2023-11-17,159.9
3888,Charlie,53,Female,Seattle,2023-05-18,87.34
3889,Noah,46,Female,Houston,2024-02-27,0.0
3890,Camille,48,Male,Paris,2024-10-07,658.6
3891,Louis,18,Male,Marseille,2024-03-19,563.25
3892,Lina,40,Male,Atlanta,2024-03-05,0.0
3893,Manon,37,Male,Dallas,2024-03-06,187.95
3894,Louis,48,Male,Denver,2023-04-28,1378.47
3895,Bob,37,Female,Philadelphia,2023-10-02,0.0
3896,Bob,34,Female,Phoenix,2024-06-18,109.6
3897,Lucas,45,Female,Chicago,2024-09-23,489.05
3898,Ines,58,Male,Phoenix,2023-02-15,422.83
3899,Lea,19,Female,Houston,2023-07-14,1560.77
3900,Alice,34,Male,Atlanta,2023-05-17,0.0
3901,Jules,54,Female,Philadelphia,2023-01-03,36.9
3902,Chloe,30,Female,Seattle,2024-10-17,341.5
3903,Louis,18,Female,Nice,2023-08-04,0.0
3904,Charlie,24,Female,New York,2023-12-02,257.3
3905,Adam,18,Male,Toulouse,2024-04-26,69.95
3906,Nathan,48,Female,Boston,2024-07-10,624.6
3907,Tom,38,Female,New York,2023-10-18,0.0
3908,Manon,29,Female,Lyon,2023-02-28,654.53
3909,Nathan,30,Female,Houston,2023-11-04,926.89
3910,Bob,35,Female,Paris,2024-02-29,0.0
3911,Lea,43,Male,Atlanta,2024-02-18,108.4
3912,Camille,32,Female,Lyon,2023-06-20,0.0
3913,Camille,44,Female,Lyon,2023-12-09,0.0
3914,Chloe,42,Male,Houston,2023-08-29,219.9
3915,Hugo,58,Female,Nice,2024-04-14,0.0
3916,Adam,21,Female,Chicago,2024-10-01,144.4
3917,Chloe,60,Male,Chicago,2024-10-01,1064.9
3918,Chloe,56,Female,Paris,2023-08-25,449.4
3919,Nathan,38,Male,Denver,2023-03-14,78.45
3920,Adam,30,Male,Nice,2023-07-06,0.0
3921,Chloe,25,Female,Philadelphia,2023-03-18,385.79
3922,Lina,35,Male,Lyon,2023-04-25,99.99
3923,Alice,39,Male,Miami,2024-03-31,859.16
3924,Adam,38,Female,Paris,2024-01-05,61.35
3925,Adam,30,Male,Los Angeles,2024-06-28,191.57
3926,Hugo,36,Female,Denver,2024-09-23,327.99
3927,Lucas,22,Female,Atlanta,2024-01-17,0.0
3928,Hugo,58,Female,Marseille,2024-02-03,177.9
3929,Chloe,18,Female,Dallas,2024-04-28,1315.32
3930,Manon,24,Male,Paris,2023-10-01,0.0
3931,Adam,25,Female,Boston,2024-08-01,0.0
3932,Grace,37,Female,Houston,2023-09-26,195.84
3933,Alice,41,Female,Paris,2023-06-13,0.0
3934,Hugo,18,Male,Dallas,2023-12-20,0.0
3935,Grace,41,Male,Los Angeles,2023-11-09,365.31
3936,Chloe,43,Female,Paris,2024-02-12,341.66
3937,Louis,18,Male,Philadelphia,2023-09-23,545.36
3938,Noah,33,Female,Houston,2023-05-09,272.5
3939,Lea,34,Male,Boston,2024-02-12,524.8
3940,Lina,22,Female,Seattle,2023-03-15,238.91
3941,Sarah,54,Female,Miami,2023-06-05,847.53
3942,Lina,25,Male,Seattle,2023-10-28,517.22
3943,Louis,37,Male,Philadelphia,2023-10-29,0.0
3944,Adam,62,Female,Dallas,2024-09-27,725.05
3945,Lucas,26,Male,New York,2024-07-08,0.0
3946,Charlie,43,Female,Seattle,2023-05-27,455.2
3947,Alice,49,Female,Boston,2024-03-27,231.93
3948,Alice,46,Female,Chicago,2023-09-09,852.75
3949,Alice,38,Male,Dallas,2023-07-06,0.0
3950,Louis,46,Female,Toulouse,2023-04-24,1529.46
3951,Lea,29,Male,Lyon,2024-10-22,0.0
3952,Chloe,25,Female,Miami,2023-02-14,221.15
3953,Tom,32,Male,Toulouse,2024-04-09,190.7
3954,Manon,39,Female,Marseille,2024-01-15,407.25
3955,Louis,36,Female,Miami,2024-05-31,74.8
3956,Sarah,43,Male,Lyon,2023-03-08,1216.57
3957,Lea,48,Male,Toulouse,2023-08-07,579.96
3958,Hugo,26,Male,Paris,2023-09-01,450.55
3959,Nathan,32,Male,Chicago,2024-05-02,0.0
3960,Adam,29,Male,Atlanta,2023-11-24,221.25
3961,Manon,36,Male,Phoenix,2024-09-19,0.0
3962,Sarah,29,Male,Nice,2023-07-19,72.6
3963,Manon,36,Female,Nice,2023-08-10,668.2
3964,Emma,45,Male,Seattle,2023-06-23,38.9
3965,Ines,42,Male,Seattle,2023-06-16,255.1
3966,Emma,45,Female,Paris,2024-01-13,248.93
3967,Alice,45,Female,Los Angeles,2024-08-11,243.88
3968,Bob,41,Female,Nice,2023-03-24,0.0
3969,Manon,47,Male,Los Angeles,2023-04-27,73.31
3970,Adam,27,Female,Phoenix,2024-05-14,0.0
3971,Noah,23,Male,Boston,2023-04-28,436.7
3972,Hugo,27,Female,Los Angeles,2024-05-25,204.89
3973,Chloe,58,Male,Toulouse,2023-06-15,274.1
3974,Ines,30,Male,Boston,2023-08-18,159.8
3975,Grace,19,Male,Nice,2024-04-04,68.52
3976,Jules,30,Male,Boston,2024-06-06,687.6
3977,Grace,60,Female,Atlanta,2023-03-29,313.5
3978,Sarah,39,Female,Seattle,2024-10-23,78.45
3979,Bob,58,Female,Miami,2023-10-16,0.0
3980,Chloe,21,Female,Chicago,2023-11-17,0.0
3981,Nathan,28,Female,New York,2024-07-22,144.8
3982,Adam,48,Male,Denver,2024-02-20,0.0
3983,Adam,56,Male,Toulouse,2023-08-29,25.5
3984,Nathan,36,Female,San Antonio,2024-04-28,102.0
3985,Chloe,39,Male,Philadelphia,2023-04-14,470.0
3986,Alice,38,Female,Atlanta,2024-01-17,0.0
3987,Jules,24,Female,Paris,2023-02-23,0.0
3988,Grace,55,Female,Lyon,2024-06-20,0.0
3989,Tom,50,Female,Toulouse,2024-06-11,272.1
3990,Alice,25,Male,Nice,2024-07-01,94.6
3991,Grace,43,Male,New York,2024-04-13,142.3
3992,Grace,43,Male,Nice,2023-06-03,0.0
3993,Ines,39,Male,Lyon,2024-07-31,197.4
3994,Adam,57,Female,Denver,2024-07-12,294.5
3995,Emma,43,Female,San Antonio,2024-08-19,56.07
3996,Adam,35,Female,Miami,2023-08-19,519.6
3997,Louis,44,Male,Chicago,2023-06-30,0.0
3998,Sarah,18,Female,Chicago,2023-04-19,17.78
3999,Lucas,31,Female,Phoenix,2023-02-23,483.35
4000,Jules,55,Male,Philadelphia,2024-09-05,647.61
4001,Louis,33,Female,New York,2024-02-18,0.0
4002,Alice,47,Male,Phoenix,2023-08-12,39.76
4003,Lea,35,Female,Los Angeles,2023-03-02,807.01
4004,Bob,40,Male,Los Angeles,2024-03-18,1080.84
4005,Adam,47,Male,Nice,2023-05-07,172.29
4006,Sarah,27,Male,Houston,2023-11-17,0.0
4007,Bob,39,Female,Los Angeles,2024-05-22,0.0
4008,Ines,23,Female,Phoenix,2024-02-11,0.0
4009,Adam,39,Male,Chicago,2023-02-09,0.0
4010,Nathan,26,Female,Philadelphia,2023-01-22,410.06
4011,Emma,18,Female,San Antonio,2024-05-01,119.28
4012,Lucas,29,Female,Los Angeles,2023-10-16,1421.51
4013,Noah,31,Female,Philadelphia,2024-02-13,1215.5
4014,Camille,56,Female,Nice,2023-10-01,894.83
4015,Chloe,38,Female,New York,2023-10-12,0.0
4016,Bob,60,Female,Seattle,2023-07-31,0.0
4017,Alice,18,Male,Seattle,2024-06-26,116.7
4018,Emma,24,Female,Philadelphia,2023-01-27,392.3
4019,Tom,30,Female,San Antonio,2023-01-22,859.23
4020,Manon,36,Female,Lyon,2023-07-22,0.0
4021,Lucas,36,Male,Philadelphia,2024-10-19,122.7
4022,Manon,53,Female,Toulouse,2024-01-03,1065.1
4023,Lina,36,Male,Seattle,2023-03-06,299.97
4024,Grace,18,Female,New York,2024-09-22,167.35
4025,Charlie,43,Male,Philadelphia,2024-07-19,183.4
4026,Alice,52,Female,Lyon,2023-11-22,754.75
4027,Adam,24,Female,Houston,2023-07-07,370.39
4028,Louis,44,Male,Boston,2024-02-14,325.4
4029,Tom,57,Female,Dallas,2024-02-13,133.17
4030,Adam,54,Female,Boston,2023-06-06,0.0
4031,Chloe,33,Male,Seattle,2024-03-22,466.7
4032,Grace,52,Female,Lyon,2024-06-28,0.0
4033,Camille,50,Female,Boston,2023-04-29,489.67
4034,Louis,27,Female,Boston,2024-09-15,125.06
4035,Ines,19,Female,Phoenix,2024-08-09,0.0
4036,Tom,55,Female,Lyon,2023-04-26,200.2
4037,Nathan,66,Female,Miami,2023-06-22,0.0
4038,Tom,36,Female,Lyon,2023-05-02,660.59
4039,Grace,18,Male,Houston,2023-08-11,0.0
4040,Adam,23,Female,Houston,2024-03-17,0.0
4041,Nathan,32,Female,Los Angeles,2024-04-02,390.78
4042,Manon,61,Female,Paris,2024-05-14,38.9
4043,Lea,19,Male,Miami,2023-09-15,94.6
4044,Jules,26,Female,Houston,2024-09-14,799.5
4045,Noah,29,Male,Lyon,2024-08-14,174.9
4046,Lea,63,Female,Los Angeles,2024-07-17,68.45
4047,Ines,51,Female,Nice,2024-09-13,162.96
4048,Ines,33,Female,Los Angeles,2023-08-11,159.8
4049,Camille,47,Male,Los Angeles,2024-03-27,83.6
4050,Lina,39,Female,New York,2024-06-04,105.85
4051,Lea,49,Male,Dallas,2024-04-22,0.0
4052,Tom,34,Female,Toulouse,2024-05-26,116.76
4053,Sarah,23,Female,Los Angeles,2023-09-26,866.86
4054,Bob,21,Male,Atlanta,2024-01-03,299.98
4055,Camille,29,Male,San Antonio,2023-01-13,1213.01
4056,Lucas,38,Female,Chicago,2023-05-05,273.2
4057,Louis,25,Male,Dallas,2024-05-31,72.12
4058,Lucas,38,Male,Philadelphia,2023-11-19,0.0
4059,Bob,46,Female,Nice,2024-04-11,488.05
4060,Manon,45,Male,San Antonio,2024-09-08,284.5
4061,Lea,50,Male,Miami,2023-08-16,0.0
4062,Lina,38,Female,Paris,2023-12-04,271.55
4063,Emma,41,Male,Marseille,2023-07-09,445.2
4064,Manon,29,Female,Houston,2023-03-05,588.45
4065,Louis,18,Female,Denver,2023-07-07,740.1
4066,Manon,48,Female,Chicago,2023-06-04,0.0
4067,Charlie,37,Female,Phoenix,2023-08-18,0.0
4068,Alice,40,Male,Denver,2023-06-23,0.0
4069,Louis,37,Male,Boston,2023-09-19,0.0
4070,Hugo,33,Female,Paris,2023-03-19,653.03
4071,Emma,32,Male,Chicago,2023-01-18,99.8
4072,Louis,19,Female,Los Angeles,2024-09-23,346.8
4073,Sarah,63,Female,Denver,2023-04-02,69.95
4074,Charlie,19,Male,Lyon,2024-03-05,758.0
4075,Sarah,56,Female,Lyon,2023-07-04,0.0
4076,Grace,41,Female,Phoenix,2024-01-01,835.78
4077,Noah,43,Female,Phoenix,2023-06-18,57.33
4078,Lea,42,Female,Nice,2023-10-10,76.5
4079,Hugo,33,Male,Los Angeles,2023-04-01,0.0
4080,Nathan,58,Female,Dallas,2024-02-26,0.0
4081,Adam,41,Female,Miami,2023-05-25,149.6
4082,Lea,50,Male,Phoenix,2024-06-25,0.0
4083,Manon,43,Male,Atlanta,2023-11-18,0.0
4084,Camille,49,Male,Los Angeles,2024-08-27,424.0
4085,Alice,44,Male,Los Angeles,2024-05-29,274.85
4086,Ines,29,Female,San Antonio,2024-01-13,0.0
4087,Sarah,19,Female,Nice,2023-09-03,0.0
4088,Camille,37,Male,Boston,2024-04-17,0.0
4089,Adam,33,Female,Marseille,2023-09-13,249.55
4090,Lea,36,Male,Toulouse,2024-01-03,108.18
4091,Noah,31,Male,Philadelphia,2024-03-10,587.52
4092,Noah,34,Male,San Antonio,2024-02-28,0.0
4093,Hugo,31,Female,New York,2023-06-20,0.0
4094,Adam,58,Male,Lyon,2024-07-03,195.0
4095,Jules,41,Male,Phoenix,2023-02-20,1408.54
4096,Emma,35,Female,Denver,2024-02-20,73.8
4097,Lea,38,Female,Chicago,2023-12-28,35.6
4098,Sarah,36,Female,Nice,2024-03-10,196.94
4099,Alice,36,Female,San Antonio,2023-05-22,0.0
4100,Jules,18,Female,Houston,2023-04-04,787.1
4101,Lucas,58,Female,New York,2024-10-22,0.0
4102,Ines,56,Male,Phoenix,2023-04-05,0.0
4103,Louis,37,Female,Paris,2023-08-21,953.15
4104,Lea,27,Male,Philadelphia,2024-02-10,0.0
4105,Charlie,53,Female,Chicago,2023-06-27,640.4
4106,Grace,49,Female,Lyon,2023-01-06,831.38
4107,Camille,25,Male,Denver,2023-12-10,0.0
4108,Camille,43,Male,Miami,2023-03-25,476.76
4109,Chloe,39,Female,Atlanta,2024-02-25,499.39
4110,Chloe,49,Male,Miami,2024-02-06,700.45
4111,Ines,39,Female,Toulouse,2023-03-23,119.6
4112,Noah,45,Female,San Antonio,2024-10-27,303.0
4113,Nathan,39,Male,Boston,2024-03-04,310.15
4114,Chloe,18,Female,Boston,2023-11-12,0.0
4115,Louis,18,Male,Toulouse,2023-08-26,94.75
4116,Camille,49,Female,Boston,2023-04-15,240.15
4117,Hugo,41,Male,Seattle,2024-01-10,0.0
4118,Lina,18,Male,Houston,2023-01-27,257.52
4119,Chloe,42,Female,Boston,2023-03-26,1516.66
4120,Alice,47,Male,Toulouse,2024-02-27,134.75
4121,Adam,37,Female,Miami,2024-03-07,164.0
4122,Alice,48,Female,Philadelphia,2024-05-28,529.3
4123,Adam,63,Male,Denver,2023-07-12,219.9
4124,Charlie,40,Female,Los Angeles,2023-09-01,119.6
4125,Emma,18,Female,Marseille,2023-06-22,189.36
4126,Tom,28,Female,Los Angeles,2023-05-26,1031.5
4127,Alice,45,Male,Chicago,2023-06-16,1018.25
4128,Ines,70,Female,Lyon,2023-06-01,0.0
4129,Lina,22,Female,Lyon,2024-05-03,0.0
4130,Louis,28,Female,Boston,2023-08-01,199.65
4131,Chloe,48,Female,Chicago,2024-09-01,199.98
4132,Lucas,30,Female,Los Angeles,2023-02-02,631.3
4133,Charlie,44,Female,Toulouse,2024-09-29,0.0
4134,Bob,45,Male,Nice,2024-03-24,0.0
4135,Bob,32,Female,Atlanta,2023-04-07,266.85
4136,Lea,23,Female,San Antonio,2024-08-30,0.0
4137,Tom,39,Male,New York,2024-04-14,337.35
4138,Hugo,44,Male,Seattle,2023-03-20,0.0
4139,Alice,48,Female,Lyon,2023-01-04,353.11
4140,Charlie,39,Male,Houston,2023-03-23,164.6
4141,Emma,54,Female,Atlanta,2024-05-13,374.0
4142,Grace,34,Female,Paris,2023-12-01,0.0
4143,Lucas,49,Female,Miami,2023-10-23,0.0
4144,Lea,35,Female,Marseille,2024-03-14,1532.95
4145,Adam,36,Male,Atlanta,2024-10-23,599.65
4146,Hugo,30,Male,Phoenix,2023-10-17,285.32
4147,Chloe,33,Male,Seattle,2023-07-23,220.7
4148,Emma,37,Male,Chicago,2024-05-28,299.98
4149,Adam,37,Female,Dallas,2023-11-01,294.2
4150,Chloe,48,Female,New York,2024-10-04,486.6
4151,Emma,39,Male,Lyon,2023-03-03,114.7
4152,Lucas,30,Female,Boston,2023-04-30,0.0
4153,Charlie,34,Male,Marseille,2023-12-19,1054.65
4154,Louis,36,Female,Lyon,2024-01-21,330.13
4155,Noah,42,Female,Miami,2023-05-20,584.98
4156,Bob,66,Male,Toulouse,2024-09-22,474.86
4157,Adam,43,Female,Phoenix,2023-06-12,256.65
4158,Jules,39,Male,San Antonio,2024-04-08,0.0
4159,Grace,46,Female,Toulouse,2023-09-24,0.0
4160,Adam,52,Female,Toulouse,2024-10-04,72.4
4161,Camille,34,Male,Seattle,2023-09-10,346.44
4162,Lea,22,Male,New York,2023-07-22,68.75
4163,Grace,36,Female,Atlanta,2024-01-10,591.39
4164,Louis,36,Male,Boston,2024-06-21,32.5
4165,Nathan,32,Female,Phoenix,2023-02-04,963.68
4166,Grace,36,Male,Denver,2024-05-13,0.0
4167,Noah,19,Male,Dallas,2023-03-08,0.0
4168,Hugo,35,Female,Philadelphia,2024-03-22,78.45
4169,Hugo,31,Female,Lyon,2024-04-19,199.55
4170,Manon,39,Male,Los Angeles,2023-06-01,256.9
4171,Manon,36,Female,New York,2024-07-18,77.25
4172,Lea,18,Male,Boston,2024-09-08,0.0
4173,Alice,33,Male,Marseille,2023-04-07,0.0
4174,Camille,50,Female,Chicago,2024-06-06,501.25
4175,Noah,54,Female,Dallas,2024-08-25,399.4
4176,Adam,35,Female,Phoenix,2023-12-28,171.05
4177,Tom,36,Male,Phoenix,2024-04-10,204.8
4178,Alice,43,Female,Houston,2023-06-22,490.04
4179,Grace,34,Female,Marseille,2024-05-09,156.75
4180,Louis,31,Male,Dallas,2023-12-19,42.8
4181,Emma,51,Female,Miami,2023-07-22,658.25
4182,Alice,35,Female,New York,2023-11-21,442.82
4183,Charlie,30,Male,Seattle,2024-08-10,224.7
4184,Lina,39,Female,Houston,2024-07-27,1016.85
4185,Louis,49,Female,Lyon,2024-01-06,843.39
4186,Lina,24,Male,Marseille,2023-11-28,1340.7
4187,Sarah,54,Female,Lyon,2023-04-01,0.0
4188,Camille,32,Male,Dallas,2023-03-23,519.34
4189,Charlie,27,Female,Nice,2023-07-20,1336.95
4190,Noah,19,Male,Denver,2024-06-22,914.25
4191,Adam,27,Female,New York,2024-07-04,0.0
4192,Noah,39,Female,New York,2023-02-08,1243.05
4193,Bob,22,Female,Houston,2024-10-08,586.15
4194,Louis,56,Male,Houston,2023-12-28,158.2
4195,Jules,22,Male,Atlanta,2023-03-17,0.0
4196,Manon,36,Female,New York,2023-10-05,0.0
4197,Lina,42,Female,Philadelphia,2023-05-30,0.0
4198,Alice,75,Male,Houston,2023-04-26,317.85
4199,Chloe,26,Female,Dallas,2023-06-15,676.99
4200,Emma,23,Male,Phoenix,2024-06-04,93.25
4201,Tom,18,Female,Boston,2024-09-13,0.0
4202,Camille,35,Female,Nice,2024-02-08,256.8
4203,Lucas,39,Female,Marseille,2024-01-11,1146.47
4204,Noah,49,Female,Boston,2024-03-25,0.0
4205,Adam,37,Male,New York,2024-01-17,434.6
4206,Bob,36,Female,New York,2024-09-02,219.7
4207,Hugo,36,Male,Atlanta,2023-03-10,401.02
4208,Grace,56,Female,Phoenix,2023-12-13,373.5
4209,Bob,36,Female,Philadelphia,2023-02-07,821.36
4210,Hugo,21,Female,Houston,2023-11-21,0.0
4211,Alice,19,Male,Paris,2023-12-13,264.3
4212,Tom,41,Female,Marseille,2023-01-07,102.8
4213,Tom,34,Female,Houston,2023-04-07,653.58
4214,Louis,28,Female,Boston,2023-02-18,364.99
4215,Noah,32,Female,Nice,2023-04-16,0.0
4216,Chloe,32,Male,Dallas,2024-02-29,168.08
4217,Lea,33,Male,Atlanta,2023-11-01,151.9
4218,Chloe,51,Female,Seattle,2023-08-21,992.0
4219,Emma,54,Female,Dallas,2024-05-17,422.88
4220,Jules,52,Male,San Antonio,2023-08-19,261.3
4221,Chloe,61,Female,Atlanta,2023-12-30,67.75
4222,Charlie,42,Female,Miami,2023-03-26,151.65
4223,Hugo,30,Male,San Antonio,2023-08-02,501.38
4224,Charlie,25,Female,Paris,2023-03-25,145.6
4225,Charlie,58,Male,Paris,2024-09-09,51.0
4226,Ines,50,Male,Seattle,2023-09-09,0.0
4227,Chloe,58,Male,Nice,2023-06-03,0.0
4228,Jules,27,Female,Miami,2024-08-13,327.8
4229,Chloe,39,Female,Seattle,2024-05-24,0.0
4230,Alice,27,Female,Denver,2023-07-13,0.0
4231,Tom,21,Male,Seattle,2024-01-12,708.05
4232,Lucas,26,Male,Phoenix,2023-12-18,0.0
4233,Emma,27,Female,Seattle,2024-08-26,124.5
4234,Emma,29,Female,Lyon,2024-07-02,204.55
4235,Ines,32,Male,Dallas,2023-11-23,606.25
4236,Emma,30,Male,Atlanta,2023-06-09,0.0
4237,Lea,42,Male,Houston,2024-07-21,0.0
4238,Ines,31,Male,Toulouse,2023-10-19,212.15
4239,Lea,48,Male,Dallas,2024-10-04,0.0
4240,Louis,40,Male,Nice,2024-04-12,69.95
4241,Camille,28,Female,Chicago,2023-12-06,975.88
4242,Alice,30,Female,Dallas,2023-12-01,1422.72
4243,Jules,28,Female,Nice,2024-06-05,611.0
4244,Grace,51,Female,San Antonio,2023-12-18,226.39
4245,Manon,44,Male,Nice,2023-01-28,478.01
4246,Charlie,36,Female,Marseille,2023-07-20,135.75
4247,Manon,23,Female,Marseille,2023-03-15,389.65
4248,Adam,55,Male,Denver,2023-12-01,0.0
4249,Camille,18,Male,Denver,2023-02-28,125.55
4250,Nathan,41,Female,Seattle,2023-02-13,543.26
4251,Emma,34,Female,Boston,2023-10-16,0.0
4252,Charlie,32,Male,Atlanta,2023-05-26,0.0
4253,Emma,40,Female,Miami,2024-02-05,99.5
4254,Jules,52,Male,New York,2024-02-14,0.0
4255,Nathan,44,Female,Chicago,2023-12-11,699.6
4256,Camille,20,Female,Denver,2024-09-05,0.0
4257,Bob,20,Male,Houston,2023-02-13,148.1
4258,Grace,33,Female,Atlanta,2023-04-19,209.8
4259,Chloe,34,Male,Denver,2024-09-25,167.2
4260,Lina,29,Male,Toulouse,2023-07-14,99.82
4261,Tom,29,Female,Marseille,2024-07-21,194.7
4262,Lucas,35,Female,Seattle,2023-03-28,0.0
4263,Chloe,34,Female,Philadelphia,2023-04-10,178.25
4264,Grace,31,Female,Lyon,2023-12-31,0.0
4265,Lina,49,Male,Chicago,2024-06-18,228.3
4266,Lucas,27,Male,Phoenix,2024-01-18,147.25
4267,Adam,40,Female,Lyon,2024-01-11,381.5
4268,Lina,27,Female,Nice,2023-01-15,184.5
4269,Manon,48,Female,San Antonio,2024-02-21,260.95
4270,Lucas,68,Male,Phoenix,2023-07-30,0.0
4271,Lucas,26,Male,Seattle,2024-02-15,0.0
4272,Hugo,52,Female,Chicago,2023-03-03,455.2
4273,Lucas,47,Male,Los Angeles,2024-06-14,199.3
4274,Charlie,18,Female,Chicago,2023-02-23,528.75
4275,Tom,36,Male,Los Angeles,2024-02-08,625.0
4276,Hugo,35,Male,Paris,2023-05-17,74.96
4277,Chloe,36,Female,Nice,2024-07-20,359.7
4278,Camille,50,Male,Toulouse,2023-02-03,941.94
4279,Manon,51,Male,Marseille,2024-06-28,972.27
4280,Jules,33,Male,Atlanta,2023-06-25,551.25
4281,Camille,36,Male,Marseille,2024-08-15,237.8
4282,Bob,24,Female,Atlanta,2023-10-04,149.6
4283,Sarah,23,Male,Philadelphia,2024-09-17,174.5
4284,Sarah,40,Male,Boston,2023-05-03,0.0
4285,Lucas,47,Male,Marseille,2024-02-25,36.9
4286,Jules,43,Female,Boston,2023-12-08,259.5
4287,Bob,29,Male,Lyon,2024-01-30,94.6
4288,Alice,58,Male,Philadelphia,2024-05-01,129.9
4289,Louis,22,Male,Lyon,2024-08-12,224.9
4290,Grace,36,Male,Lyon,2024-10-13,340.65
4291,Charlie,30,Male,Marseille,2023-12-17,143.35
4292,Manon,27,Female,Toulouse,2023-05-18,230.9
4293,Louis,23,Female,Philadelphia,2023-05-07,67.75
4294,Sarah,27,Female,Toulouse,2023-07-25,0.0
4295,Grace,35,Male,Dallas,2024-05-29,463.16
4296,Camille,39,Male,Marseille,2023-07-17,1056.36
